,0
2481,Fujoking and sanctu?This is a country
2482,Reasons why
2483,(; '་. ་. ་ `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` `` ``
2484,Intense second meeting!
2485,"Yunje is the best ..... ㅠ TT TT ㅠㅠㅠ ㅠㅠㅠ
The writer is so pretty ㅜ _ ㅜ ♡♡♡"
2486,"I love you, I love you, I love you, I love you, I love you"
2487,What is your face ...?
2488,Lee Baek -won ♡
2489,I'm crazy TT TT My favorite novel was a Payback ... I will see this as a webtoon .... Thank you so much ㅜㅠ ㅠㅠㅠ
2490,"I'm crazy, what's really face, what's the suitpit?"
2491,Wow ..... It's so good that tears are going to come out.
2492,Yunje's face is crazy
2493,Yunje Lee Chest ㅜ Chest
2494,My heart beats ...
2495,It's fresh because it's fresh!
2496,I've been in and out since 11 o'clock to see this ㅠㅠ Happy and Happy .. ♥
2497,Good
2498,Yoonje is crazy and crazy ... Why is this not a cuisine ............
2499,"No, I'm really worried about whether I can only give 3 coins, so I am the best ,,,,"
2500,Yun Yun .... I ... ㄴ ㅐ ...
2501,Gagman hahahahahahaha I'm a friend without prejudice
2502,"No, it's so extremely noticeable and handsome !!!!!!!!!"
2503,Wow I'm watching Jaywaku ...
2504,The beginning of the legendary two hundred won
2505,Yuhan is a good dog zone ...
2506,My eyes are crazy ㅠ ㅠㅠㅠ ㅠㅠㅠ
2507,The reason for Yoon Je is a legend
2508,Crazy
2509,Ah ㅁㅊ ㅁ ㅊㅁㅊ is so exciting
2510,Yuhan is so serious that he is so serious ..
2511,Huh .... ㅜㅜ
2512,I don't have an interview ha ha ha ha ha ha ha ha ha ha ha ha ha
2513,I was able to give an eddier comment when I was in the spring tuning server.
2514,I was able to give an eddier comment when I was in the spring tuning server.
2515,Haha too
2516,Haha too
2517,Yun Yun -nim ㅠ ㅠㅠㅠ
2518,Hello
2519,"Yuhan, so I'm so pretty, so I tear all."
2520,Jay oppa ......
2521,홐 ..... Yoon Yun !!!!!
2522,Crush
2523,"Are you not working in springtoon
I want to see it late"
2524,Where is Yuhan's ordinary !!!!
2525,System disease !!!!!!!
2526,The reason for the reason saves the country
2527,The world is bright because Yuhan's hats are taken off.
2528,I am tired of drawing
2529,"Wow, I didn't remember where I saw this, so I thought about it in Pota ... I watched this with a webtoon"
2530,Yuhan's sister !!!!!!!!!!It's still a face restaurant!
2531,I'm so handsome.Forget everything in the Makcut.Brother's first love material ...
2532,Ahhhhhhhhhhhhhhh !!!!Yuhan !!!!!!!!!!!Jay ~~! ~! ~ !! ~! ~ !!!
2533,"Fujo King writer who believes
I believed ~ ♥
You're so handsome ~ ♥"
2534,"Ah, I can see the real payback as a webtoon as a picture.ㅠ ㅠㅠㅠ Mani Mani until the abduction ㅠ ㅠㅠㅠ I'll give you a bank account."
2535,Thank you for Payback webtoons ㅠㅠㅠ ㅠㅠㅠ
2536,Next ... please give me the next episode ㅠㅠ
2537,Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh !!!!!!!!!
2538,I can't live with that face !!!
2539,"Choi Choi's best ~~ ♡♡
I love you."
2540,Mi Mi ㅣ Qing Michin Michin Michin Mi -yi 쳠ㅅ
2541,"Ha Sal ... Why did you have 600 comments?Did I read the novel ...?I think I saw the picture where I saw it.Song Myung -shin looks pretty and wants to hit the real speaking dog;Yuhan, when I succeeded, why did the name be the same ㅡ ㅡ"
2542,Let's enjoy hard
2543,Evil !!!!! I'm so excited !!!!!!!
2544,The picture type is so pretty ~ ^^
2545,Wow ... this masterpiece .... !!
2546,The writer ㅠㅠㅠ I waited a lot ㅠㅠ ㅠㅠㅠ
2547,Where can I see the novel .. ㅠㅠ ??
2548,Face crazy
2549,Please go crazy.Crazy.It looks like this.
2550,"In the world
I'm drawn by my favorite Fujoking.
I wanted to come in springtoon after a long time ... !!!!It was for this !!!
i love you!!!!"
2551,"When I met Paybeck in Pujoking's picture, I must have saved the country in my previous life.It's so good.Jihua !!!!"
2552,It has the scent of masterpieces .... Boomtun
2553,"ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ, I'm happy"
2554,Wow ㅠ ㅠㅠㅠ ㅠㅠㅠ
2555,The picture is so exciting ...
2556,I think the heart will stop
2557,Large ㅠ ㅠㅠㅠ
2558,ㅠㅠ Payback comes out of the webtoon.
2559,thank you....
2560,Kya ㅠ ㅠㅠㅠ ㅠㅠㅠ
2561,Crazy John
2562,The smell of handsome wow masterpiece
2563,"Springtoon is real
Choose a work
I think I'm good at raising a writer
ㄹㅇ No rest and on other platforms
Compared to working hard
The works are all good"
2564,"The face is really John Jalja
The younger brother stabbed and spent money
I really want to tear and kill
I would have already killed in the parking lot"
2565,Puzon King who believes
2566,Mine ...
2567,"Samk+Fujoking, I don't have any time even if I die."
2568,ㅠㅠㅠ TT TT Now I can read the novel while I listen to the novel and run the webtoon.
2569,"Wow, I'm so good. Thank you. Thank you for seeing Twitter. I've been running. I love you."
2570,Fujoking's tweets // 10th night will come up to 7:7 pieces.
2571,I'm so excited.
2572,Really too ... I stayed handsome. We were so handsome.
2573,"Wow, the tomb of the tomb was good to be alive."
2574,Lee's legend begins .... ㅠㅠㅠ ㅠㅠㅠ I love you ㅠㅠㅠ ㅠㅠㅠ
2575,I look at the world with a webtoon.This is my favorite novel.I own it as a book.. This is a novel that I have read more than 10 times..
2576,Wow ... the face is just ...
2577,Pujoking's no -looking bird's painting skills have been great.
2578,Wow crazy
2579,"Huh ... that payback I know ... ??In addition, you will draw the artist Fujoking."
2580,"Sibal ... I see this as a webtoon, so there's really hot tears."
2581,Shushi Shushi Fuck This true story?My heart becomes magnificent
2582,Hakjajal ㅠ ㅠㅠㅠ
2583,I'm waiting for charging coin right now ㅠㅠㅠ
2584,Mr. Fujoking is a bit more beautiful every time you come out .. ???
2585,"You ,, you're crazy"
2586,"Wow, the artist's Getmai Coin !!"
2587,I love you
2588,Copper Smel
2589,"Oh my god, I'm so handsome ... I want to come out quickly ... ㅠㅠㅠ ㅠㅠㅠ"
2590,Writer ... How much money can I prepare?We are ready to offer !!
2591,Yuhan's face is really awesome restaurant ....
2592,It's awesome.
2593,And it was this.
2594,"Fujoking, Man Shay ~~~ !!!!!! ♡♡♡♡"
2595,This is coming out of the webtoon ... Ha ... I like it ...
2596,"I'll pour my cache here !!!
 Godfu Choking !!!"
2597,"Wow, I couldn't imagine how to see this as a webtoon."
2598,And adaptation ....
2599,Oh really ㅠ ㅠㅠㅠ My life's best -handed reunion is not enough to see such a work. It's really impressive.This is this frowning ㅠㅠ
2600,Crazy fucking handsome ㄱ 7 ㅅ
2601,Mammamia
2602,art
2603,Yes samk ????????????????????????????????
2604,"Wow, John .. !!!"
2605,"Honestly, I knew it as a rice cake, so I didn't know it at the beginning of the young face."
2606,"Oh, I went to Jeonju as a novel, but this came out ㅠ ㅠㅠㅠ Really well ...."
2607,Payback ... Payback ... It's a black sanct's novel.
2608,"Ha ... it was my life novel ... !!
Mijakda"
2609,"I know it's a 10 -day series, but I'm up and I'm up."
2610,Oh it's so good ... Why is it 19 gold ... ㅠㅠ
2611,"Wow ,,, Wow ,,, Wow ,,,,,,,"
2612,Appearance .. Good
2613,"Pujoking, I didn't know that I only saw the picture of the leaves and the bright atmosphere, but you can draw this atmosphere well ,,,"
2614,Hemp
2615,"As soon as I saw an ant, the sound of Yongan popped out of myself ,,, I only saw the face, why are you so excited?"
2616,"Wow, it's so handsome."
2617,"This combination is insignificant ,,,,,,,,,, so familiar picture is a familiar picture."
2618,The author is so good. I get a reason to live today
2619,Hey ... Face Boso ...
2620,"Yuhan, I love you today !!!!!(Well"
2621,"Originally, the picture was not in contact, but you grew more there. Really great"
2622,Is this good day coming?
2623,The webtoon came out.
2624,"I want to see Park Sil -nim and the manager, the manager, the boss of Alice, and the artist."
2625,Observed well ㅜㅜ
2626,Yuhan is black hair ants ... so handsome ㅠㅠㅠ Last cut ...
2627,Fujo King's crazy crazy ㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ
2628,Beautiful charm me
2629,I love you writer
2630,Payback…Is that a series here?Is Samk finally coming out of commerce??
2631,"My coin is ready to rob my coin, but why is there no next time ...?"
2632,"I'm already crazy in Payback webtoon shoes, but it's a fujoking drawing ... It's over .. My account is over ..."
2633,I love you the writer ㅜㅠ
2634,"I believe and see Fujoking, my wallet is a writer."
2635,"Payback ♡♡♡♡♡♡♡♡♡
When is my love Jane coming out ♡♡♡♡♡"
2636,Subsequent ㅠㅠㅠ
2637,"Wow Payback !!In addition, Pujo King was a good job"
2638,"I like this work, but I like it, but I'm coming out ~~~"
2639,Please give me more ... ㅠ ㅠㅠㅠ
2640,It's a start now.Let's walk only the flower road
2641,Payback!?!?
2642,I have come to see Payback !!I'm so excited in the future ㅠㅠㅠ
2643,It's so fun ...
2644,"too
good"
2645,Ha ......... It's fresh .......
2646,"No, I've been replaying a Payback several times, but I'm scared now ...."
2647,I love you Yuhan
2648,"It's the best love, it's a webtoon!"
2649,"I'm crazy and crazy and crazy
I'm crazy and crazy and crazy
I'm crazy and crazy and crazy
I'm crazy and crazy and crazy
I'm crazy and crazy and crazy

ㅠㅠㅠ ㅠㅠㅠ Ah ... this is a lifetime ah ah ah"
2650,"Crazy, crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy, crazy
Crazy, crazy, crazy, crazy, crazy
I was good at living so far ..."
2651,The eyes are fun ...
2652,"It's crazy, so I like it."
2653,Makcut ...... My heart has stopped
2654,"Ah ... No, that trash is ... real"
2655,"Oh, crazy John ... Yuhan ... Baek Won -ah"
2656,No .... I see this as a webtoon ....
2657,"Keep seeing and seeing again,"
2658,Yuhan is finally goodbye.
2659,Crazy ... real eyes are flashing
2660,Gad combination ㅁㅊ ......
2661,Wow ......
2662,What is this ...
2663,"Oh, the writer really ... ㅋㅋㅋ Oh, gin ;;Why is it really really
To go to my life.me .This is a leg of the legs, and you can turn it around.(I love you so much and John Kyung -han)"
2664,Legend of Legends
2665,"Wow, it's my favorite novel, but ... I came out with a webtoon ..."
2666,I'm ready to pay ...
2667,Ah ㅁㅊ The most favorite novel and my favorite artist is the meeting of my favorite novel ㅠ ㅠㅠㅠ I didn't like the novel original webtoon painting.
2668,I love the artists.
2669,"Wow, how will it be developed?It's so fun !! ♡"
2670,Is Yuhan a normal face in the original setting?
2671,Hermosoooooooo
2672,ㅠ ㅠㅠㅠ TT face saves the world
2673,I waited !!ㅠㅠ
2674,"Wow the last cut, Johnzal ㅠㅠ Besides, the content is Seri."
2675,How did Yuhan not look at the face? • • • • •
2676,ㅠㅠㅠ ㅍ ㅍ ㅠㅠㅠ.I see this as a webtoon day.
2677,"I replay it three times a day ... Even if you look at it, it's fun"
2678,"Oh, I killed it and was a celebrity with that face?
 It must have been a personality width"
2679,"If you are Fujoking, you will pay unconditionally ㄱㄱㄱㄱ ㄱㄱㄱㄱ"
2680,"Crazy ... This is not a dream ??,"
2681,My brother ㅠㅠ Now I'm a middle school student ㅠㅠ
2682,"It's a big thing ~~ ♡

But my younger brother is so good ㅠㅠ"
2683,Wow ... the last impact ...
2684,"Uh what is it ... I just saw it, but it's fun ..."
2685,Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh !!!!!!!!!!!!You're handsome.I've been notified of updates and charged coin !!!Let's go to Payback !!!!!!!!!!!
2686,The logo is also lazy.
2687,ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ TT ㅠ TT TT ㅡ ㅜ ㅡ ㅜ ㅡ ㅜ ㅡ ㅜ ㅡ ㅜ ㅜ ㅡThe day to see the back as a webtoon will come .......... Really welcome !!!!!!!!!!!!!!!!!!!
2688,Why not 19?
2689,Ha .... The day when the Payback is coming to the webtoon ... I'm just thrilled again ..
2690,Ah ... Ah ... Ah .............. I really love Yuhan
2691,Taemin .... ㅠㅠㅠ You're so handsome.
2692,"Wow, it's a great day.This is this.After all, Kappujoking !!!"
2693,"One cut is a cut zone, but the last cut is really holy ㅠㅠ"
2694,I'm so happy
2695,"Wow, you finally came"
2696,"I also had fun reading the original, but I was in charge of Webtoon Fujoking."
2697,"I'm crazy ㅠ ㅠㅠㅠ !!!!The scene of laughter is being spilled with money, and the scene of laughter was imagined as a heavy scene in the novel, but on the contrary, the smiling scene that seems to be in full bloom so brightly is more impressive.I will ㅠㅠㅠ"
2698,My life is small ㅜ ㅠㅠㅠ Why do you get out
2699,I'm crazy about seeing Samk's novel as a webtoon.
2700,????????
2701,I'm taking off my hat
2702,I think it's going to be a true story or a chest.
2703,It's more trash to see it as a webtoon .....
2704,It's a Payback ~~~~ I'm looking at the Payback webtoon
2705,My hands and feet are trembling. Payback webtoon?
2706,Kaol !!!!!!!I like it so much ㅠ ㅠㅠㅠ
2707,Thank you !!
2708,It's good to see the painter.
2709,Thank you so much for being able to see the webtoons of my favorite novel. Real Payback must be seen as a novel.
2710,"The drawing is so pretty and good, but the directing is really good.The gag cut is also so fun and the props are worrying about the details.I'm so excited about the next episode"
2711,Euyu Songmyeong -shini looks pretty
2712,I'll lie down ...
2713,I don't know how many times the prologue comes in !!How is it John Jam from the prologue ㅠㅠㅠ ㅠㅠㅠ
2714,Yuhan's face is so handsome.
2715,"What's crazy ...?When this drama is heightened, it looks like a fake! What is your face crazy?"
2716,The drawing is so perfect
2717,"Peugeing is a country
Peugeing is the truth
Puzzy King is fresh
Peugeing is a religion
gat!"
2718,Good dog !!!!
2719,The direction was torn
2720,Crazy ...
2721,Wow
2722,"Wow, I can't say it."
2723,"Wow, why are you really handsome? Why are you handsome?"
2724,MI Win mi is really salty !!!!!!!!!!!!!The last visual mi was hit !!!!!!!!!!!!!!!
2725,Wow ... it's really the best!
2726,Hull Pay Bag is a crazy crazy jurisdiction.
2727,"Wow, it's really creepy ;;;;"
2728,I waited for: Puxujoking.
2729,Crazy .. This is coming out with webtoons ㅠㅠ ㅠㅠㅠ
2730,Yang Achi
2731,Wasn't it a middle -aged man who was in the middle of Park?It's a good body!
2732,"Wow ~~ jackpot
There is also a comment window
I love you the writer ♡"
2733,Wow the jackpot
2734,Wow this is a webtoon ....
2735,Are you crazy ...... Face genius .....
2736,"Ha Gat Joking, you came"
2737,"It shines, the face drew ㅠ ㅠ ㅠ"
2738,Wow this is the original life.
2739,lol
2740,Crazy
2741,Who fainted me and wake up when I finished it ......... I'm waiting for this ......... Ha .... Dizzy ...
2742,This is ... I watch this with a webtoon ㅜㅜㅜㅜㅜ
2743,~~~~
2744,"Wow, I was so good at compressing a few paragraphs like this."
2745,Episode 1 The drawing changed the soul.
2746,"Wow, it's really like crying."
2747,Crazy dogs are handsome
2748,The title and the name of the collaboration writer are familiar with it .. I think this was the original.But ha ... the number is too much ... ㅜㅜ
2749,I came to see you again.
2750,"Oh, it's crazy really ㅠㅠㅠ"
2751,I love you the writer
2752,I'm crazy.
2753,I like it so much. I want to see the next episode so much ㅜ
2754,Hull waxing day .. This wax is crazy ..
2755,It would be fun to come out of the Payback game.
2756,"Wow, it's a life work, but this is a webtoon."
2757,Why is your name?
2758,Samk ㅠㅠ Writer ㅠㅠ Please do more collaboration in the future ㅠㅠㅠ Please ㅠㅠㅠ
2759,It's a long time to live
2760,"I live, so I see this as a webtoon."
2761,Let's be the No. 1 Silin
2762,I really enjoyed it as a novel!I'm looking forward to the next episode!
2763,Yuhan is really crazy ;;;;;;;;
2764,Where is the site where you can officially see the original novel ....... I want to read the original novel.
2765,Payback is a webtoon!I was waiting !!!!
2766,"Evil
So good
It’s so good"
2767,"You're coming, you are coming"
2768,Sooreum !! I'm crazy Samk's novel Fujoking ♡
2769,This is!
2770,"Fujoking, I'm crazy."
2771,"Lee., This is .. !!! Fantastic collaboration"
2772,Crazy
2773,Payback is so good ...
2774,I love you ...
2775,"and!!!The artist's work is my first time, but it's already missing!"
2776,ㅠㅠㅠ ㅠㅠㅠ ㅜㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ I love you
2777,Mitin is so handsome ... How do you wait 10 days every time ...
2778,I can see this work as a webtoon
2779,"I don't know what it is, but it's good"
2780,Myung -Hee Cho
2781,Wow ........ You're so handsome ...............
2782,"Ah, it's crazy, Songmyeongsin trash"
2783,wow!!!It's a Payback in the world ㅠㅠ ㅠㅠㅠ
2784,The place I'm going to lie down is here .. Payback webtoon ㅠㅠ ㅠㅠㅠ
2785,Payback webtoon ㅠㅠㅠ ㅠㅠㅠ I love it so much ㅠ ㅠㅠㅠ
2786,Our finite is really handsome.
2787,ㅠㅠ ...... Payback is the best
2788,"It's really very fun, 10 points"
2789,Fujoking ❤ Awesome quality !!Ten days serialized ... ㅠㅠ
2790,"Ha ㅏ ㅣ ㅠ ㅠ TT TT I saw it as a novel that would be drawn so vividly .... It's even a fujoking writer ,,,, ¿¿"
2791,Hmm ...
2792,Wow .......... I'm shedding now
2793,I'm looking forward to it ~~~
2794,"Wow ... I really liked a novel, but thank you ... thank you ..."
2795,It's so good ... Really ...
2796,Wow ... I can only see the light
2797,"Real appeared!
Fake song oil,
You are now forever ~"
2798,"Yuhan .... Love ....... It was good from the novel, but the webtoon will be loved more ......"
2799,It's so best !!!!!!!!
2800,If you look more like a day ... more .. !!
2801,"It's a real art, but ...."
2802,Yuhan's eyes are so pretty!
2803,What is it ............... I'm looking forward to it
2804,I really like it so I want to die ........
2805,Samranghae Puri ♡♡♡♡♡
2806,Samk X Fujo King is a meeting of the master.
2807,"Yuhan ,, so handsome"
2808,"Before I die, I see this as a webtoon ,,, !!!!!!!!!!!!!"
2809,I'll make a lot of money
2810,What are you going to do with the book.Anyway.
2811,Yuhan is so handsome.
2812,"Wow, the beginning of the legend really ㄹㅈㄷ"
2813,"Wow, I'm crazy. I really spend a lot of money."
2814,What is your face
2815,Jackpot
2816,"Midin,., I'm stunned ....."
2817,It wasn't twisted for 200 won.It was a real face.
2818,"Finally, Yuhan saw his face."
2819,Samkki Ni -mu ㅜㅜㅜㅜ TT
2820,"Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhen the time !!!!!!!!!!!!!!!!!!!!!!!!!I only replayed only the novel, but I can see it as a webtoon."
2821,Yuhan is finally a bastard .. (Oh Yeol)
2822,I have a reason for making money
2823,Wow ... crazy
2824,I'm crazy .... I watched this with a webtoon.
2825,"Hey, finally, Payback !!!!!!!"
2826,&#039;.
2827,Huh
2828,It's so good that the development is speedy.I want to see you next time !!!I will wait while reading Samk's webtoon promotion.
2829,KORABORA of the artists and the best writers ... ㅠㅠ I think it's the best of the sanct's work.
2830,Ha Yuhan is so handsome ㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ
2831,Handsome......
2832,I love you sincerely.
2833,"Wow ...... Soro climb throughout the sincerity ...
It's a very favorite novel that I like so much.
Thank you ... really"
2834,"I was worried about the development because the book was a four -volume until the abduction, but it is so good."
2835,Oh my heart is in my heart
2836,Yunje's Torai is in love ... I'm so handsome ... What do you believe?
2837,"Oh, I've been waiting for you so far."
2838,"It's ridiculous, so this beauty is possible in reality"
2839,Wow .... ㅠㅠㅠ ㅠㅠㅠ Just light
2840,Both of you are happy
2841,Ashibasa
2842,"Wow, I was so surprised with Paybag. I love my coin and I love you."
2843,"During the legend, Pujoking on the Paybag of Legend Samk ... It was a dog ...... As soon as I saw it, I shouted with fostering ....."
2844,"No, you are a Payback?ㅠㅠㅠ ㅠㅠㅠ I'm crazy ㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ"
2845,Wow
2846,Wow ... this is a moderately handsome face? ㅋㅋㅋ ㅋㅋㅋ
2847,"Oh, it's awesome, I watched this with a webtoon"
2848,"There's a day to see this as a webtoon !!!
I've read it as a novel a few times."
2849,John Jalim ♡♡♡
2850,"Yuhan is so handsome, I thought it would look more sharply ㅠㅠ ,,,"
2851,"No, it's crazy, so that's the handsome man ....?And the jackpot is magnificent"
2852,Yuhan is so handsome ㅠㅠㅠ ㅠㅠㅠ Let's go revenge ~~ !!!!
2853,"I'm really tearing, I'm so impressed ..."
2854,Smartphone..!!!!
2855,Just the existence of this work itself ...
2856,Myung -shin
2857,"What is your face
Where is this original?"
2858,Crazy ..... crazy ...
2859,Huh ㅠㅠ I look at this as a picture.
2860,"Now, when I see a novel, I'm going to see it with these faces ....
The best is really ..."
2861,I believed and waited!John Jam!
2862,Amicin .... John Jam .... But I'm a good job? ....
2863,I'm so handsome ... Wow ...
2864,Oh why have you already seen it ... ㅜ
2865,I waited. I will serve you properly
2866,"It's the beginning of the legend ,,, !!Yuhan is so pretty and handsome."
2867,Evil Payback ㅠㅠ ㅠㅠㅠ ㅠㅠㅠ Yuhan ㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ
2868,I went crazy…
2869,"Wow real!Fujoking, who believes!I only expect it!"
2870,"Looking at this with a webtoon
I like it so much ㅠ ㅠㅠㅠ"
2871,Fujoking ~~ Thank you for bringing this deadly work ~~ Thank you ~~ ♡
2872,Wow ... my face is crazy. I'll look hard in the future
2873,I love you black phase 욯
2874,"No, it's a new work, so I look at the first episode.
Oh, don't you know this?!"
2875,I was waiting
2876,I'm looking forward to it !!!
2877,I was crazy about drawing ...
2878,The drawing is crazy ............... Song Myung -shin is also so pretty
2879,"After seeing the picture of Song Myung -shin, I get a fever. After that, Yuhan is so handsome."
2880,"ㅠㅠㅠ When I see it as a cartoon, I think when I read the novel for the first time."
2881,It's a Payback webtoon.
2882,Wow ... what's going on ... Wow ... in the world
2883,I will be able to get it too ...
2884,"Wow, I doubted my eyes and jumped like a dog."
2885,"Wow, it's really handsome ㅠㅠ"
2886,"I will make me cry with me, so I can see it, not to read this ???????????????????????I'm already happy with the holiday?"
2887,This is what spring tunes do this
2888,"Jay and Yuhan ...
Fujoking and Samk ..."
2889,It's so best ㅠㅠ ㅠㅠㅠ Samk and Fujoking .. The best
2890,"Oh, Fujoking !!!!!!!!!!!
Scream!!!!!!!!!!!"
2891,The return of the king .... ⭐️
2892,Hull ㅁ ㅊ ㅊ ㅁ ㅁ ㅁ ㅁ ㅁ 님 ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ ㅁ
2893,"I love you, I love you in South America"
2894,Dorat ㅋ ㅋㅋㅋ Payback is a webtoon ㅋ ㅋㅋㅋ
2895,Yun Yun's office .. It was completely mineral ha ha ha ha ha ha ha ha ha ha ha
2896,John ..
2897,"I love you so much, so I'm so good."
2898,"Hull payback.Besides, it's Puzoning.oh my god"
2899,"Oh, I'm really going to turn around, I love you so much ... ㅠㅠ"
2900,"i love you...,,,,"
2901,Are you a great finite?Did the union wear it?
2902,I'm looking forward to it hahahaha
2903,Eheradi!Payback came out with tunes!The artist is a fujoking ♥
2904,Song Myung Shin.Wake.
2905,"Wow, crazy .. Really, ... crazy ... awesome ..."
2906,I waited.
2907,"Wow, it's a big Payback webtoon."
2908,This Torai restaurant ... I really like it !!!I will make money ~~~
2909,Story John Jam Face John Jam ..
2910,"Oh, I think it's a Payback and a mall."
2911,Wow .... I'm so happy that I'm going to see this as a webtoon ..... My bank account will be you from now on
2912,I'm thrilled ㅠㅠㅠ
2913,"Oh, I should have seen more ....."
2914,The crazy finite one is so good.
2915,I'm crazy and crazy.
2916,It's overwhelming ...
2917,So good!!!!!There is a day when you see this as a cartoon !!!!!
2918,"Wow, ah ah ahhhhhhhhh !!!Dae -ae -ae -ae -ae -ae!really!I'm curious about the next episode."
2919,Ah ... I don't like it like the original ... why ...
2920,Yuhan ... I'm so handsome .... What is this?
2921,ㄷㄷㄷ Samk
2922,"Ahhhhhhhhh, Payback @@@@@@@@@@@@"
2923,Taemin's brother I love you so much !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
2924,Crazy
2925,i love you...
2926,I will see this work as a webtoon before I lived.
2927,and....
2928,I'm so handsome….
2929,"Oh, I can wait."
2930,It's a Payback webtoon in the world ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ
2931,ㅁㅊ ㄷ ㅁ ㅊㄷ awesome
2932,"No, why aren't this alarm !!
Fujoking's drawing on the original of Samk."
2933,Wake up when you come out (stunned
2934,"Oh, I like it so much."
2935,I'm crazy. I'm crazy ... you're crazy ...
2936,In the world ... ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ Pay bag
2937,ㅡ유이유 ㅡ유 도배 얼굴 얼굴 얼굴 !!!!!!! ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ →<br> `) ('་. ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ` `) (' ོ`) ('``) (' `<br> `) ('་. ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ` `) (' ོ`) ('``) (' `<br> `) ('་. ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ` `) (' ོ`) ('``) (' `<br> `) ('་. ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ` `) (' ོ`) ('``) (' `<br> `) ('་. ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ` `) (' ོ`) ('``) (' `<br> ``) ('་. ་ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ ོ →
2938,Crazy !!!!!!!!!!!!!!
2939,"Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhus, you can see this work as a webtoon !!!"
2940,Thank you so much for being really handsome. I'm watching it for two hours
2941,You are handsome ~~
2942,Ha ㅠ ㅠㅠㅠ TT We're not crazy ㅠㅠㅠ
2943,Ho Ho Ho Ho .. I'm so good to be a Puzo King on the Payback ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ ㅠㅠㅠ
2944,Wow crazy
2945,"Wow, it's really the best"
2946,Where can I see the original novel? No matter how much I can't see it.
2947,Yuhan -ah .... Yuhan must be insurance on his face
2948,It's so exciting because it's a meeting of my favorite novel and my favorite cartoon artist.
2949,"It's fun, I'm already looking forward to it"
2950,There's no joke from the real prologue
2951,"Writer, take my account ㅠㅠ"
2952,I'm happy..
2953,The reason for the reason is exciting
2954,Fujoking ... I'm trying to get all the works of Jaka ... I'm really getting a lot of painting.
2955,It's big ... I'm crazy.
2956,I want to receive the courier only at that company because the beauty is a low world.
2957,Wow ... I see Samk's work with Fujoking's picture.
2958,I love you so much
